Id,Id2,code,med_inc,ZIP
8600000US12461,12461,ZCTA5 12461,63445,12461
8600000US12463,12463,ZCTA5 12463,51197,12463
8600000US12464,12464,ZCTA5 12464,47778,12464
8600000US12465,12465,ZCTA5 12465,71875,12465
8600000US12466,12466,ZCTA5 12466,67616,12466
8600000US12468,12468,ZCTA5 12468,41776,12468
8600000US12469,12469,ZCTA5 12469,44643,12469
8600000US12470,12470,ZCTA5 12470,51731,12470
8600000US12471,12471,ZCTA5 12471,46250,12471
8600000US12472,12472,ZCTA5 12472,56250,12472
8600000US12473,12473,ZCTA5 12473,73622,12473
8600000US12474,12474,ZCTA5 12474,41538,12474
8600000US12475,12475,ZCTA5 12475,,12475
8600000US12477,12477,ZCTA5 12477,58843,12477
8600000US12480,12480,ZCTA5 12480,41406,12480
8600000US12481,12481,ZCTA5 12481,54467,12481
8600000US12482,12482,ZCTA5 12482,34222,12482
8600000US12483,12483,ZCTA5 12483,35865,12483
8600000US12484,12484,ZCTA5 12484,79327,12484
8600000US12485,12485,ZCTA5 12485,51382,12485
8600000US12486,12486,ZCTA5 12486,74922,12486
8600000US12487,12487,ZCTA5 12487,71736,12487
8600000US12489,12489,ZCTA5 12489,67868,12489
8600000US12490,12490,ZCTA5 12490,,12490
8600000US12491,12491,ZCTA5 12491,57917,12491
8600000US12492,12492,ZCTA5 12492,50139,12492
8600000US12493,12493,ZCTA5 12493,85547,12493
8600000US12494,12494,ZCTA5 12494,59844,12494
8600000US12495,12495,ZCTA5 12495,82857,12495
8600000US12496,12496,ZCTA5 12496,50435,12496
8600000US12498,12498,ZCTA5 12498,67229,12498
8600000US12501,12501,ZCTA5 12501,64485,12501
8600000US12502,12502,ZCTA5 12502,72250,12502
8600000US12503,12503,ZCTA5 12503,63472,12503
8600000US12504,12504,ZCTA5 12504,68125,12504
8600000US12507,12507,ZCTA5 12507,66538,12507
8600000US12508,12508,ZCTA5 12508,68965,12508
8600000US12512,12512,ZCTA5 12512,,12512
8600000US12513,12513,ZCTA5 12513,67917,12513
8600000US12514,12514,ZCTA5 12514,89306,12514
8600000US12515,12515,ZCTA5 12515,55536,12515
8600000US12516,12516,ZCTA5 12516,52847,12516
8600000US12517,12517,ZCTA5 12517,60469,12517
8600000US12518,12518,ZCTA5 12518,76143,12518
8600000US12520,12520,ZCTA5 12520,89417,12520
8600000US12521,12521,ZCTA5 12521,68958,12521
8600000US12522,12522,ZCTA5 12522,53156,12522
8600000US12523,12523,ZCTA5 12523,64643,12523
8600000US12524,12524,ZCTA5 12524,75789,12524
8600000US12525,12525,ZCTA5 12525,74038,12525
8600000US12526,12526,ZCTA5 12526,64853,12526
8600000US12527,12527,ZCTA5 12527,,12527
8600000US12528,12528,ZCTA5 12528,62583,12528
8600000US12529,12529,ZCTA5 12529,62143,12529
8600000US12530,12530,ZCTA5 12530,16821,12530
8600000US12531,12531,ZCTA5 12531,81686,12531
8600000US12533,12533,ZCTA5 12533,101781,12533
8600000US12534,12534,ZCTA5 12534,45263,12534
8600000US12538,12538,ZCTA5 12538,72500,12538
8600000US12540,12540,ZCTA5 12540,102270,12540
8600000US12542,12542,ZCTA5 12542,64874,12542
8600000US12543,12543,ZCTA5 12543,59310,12543
8600000US12545,12545,ZCTA5 12545,67596,12545
8600000US12546,12546,ZCTA5 12546,61389,12546
8600000US12547,12547,ZCTA5 12547,69537,12547
8600000US12548,12548,ZCTA5 12548,56625,12548
8600000US12549,12549,ZCTA5 12549,83352,12549
8600000US12550,12550,ZCTA5 12550,56222,12550
8600000US12553,12553,ZCTA5 12553,70279,12553
8600000US12561,12561,ZCTA5 12561,66911,12561
8600000US12563,12563,ZCTA5 12563,83811,12563
8600000US12564,12564,ZCTA5 12564,81429,12564
8600000US12565,12565,ZCTA5 12565,41875,12565
8600000US12566,12566,ZCTA5 12566,79424,12566
8600000US12567,12567,ZCTA5 12567,64405,12567
8600000US12569,12569,ZCTA5 12569,73324,12569
8600000US12570,12570,ZCTA5 12570,100161,12570
8600000US12571,12571,ZCTA5 12571,69217,12571
8600000US12572,12572,ZCTA5 12572,69901,12572
8600000US12574,12574,ZCTA5 12574,85750,12574
8600000US12575,12575,ZCTA5 12575,120833,12575
8600000US12577,12577,ZCTA5 12577,77750,12577
8600000US12578,12578,ZCTA5 12578,79798,12578
8600000US12580,12580,ZCTA5 12580,72589,12580
8600000US12581,12581,ZCTA5 12581,74688,12581
8600000US12582,12582,ZCTA5 12582,94600,12582
8600000US12583,12583,ZCTA5 12583,58938,12583
8600000US12585,12585,ZCTA5 12585,115357,12585
8600000US12586,12586,ZCTA5 12586,68810,12586
8600000US12589,12589,ZCTA5 12589,81609,12589
8600000US12590,12590,ZCTA5 12590,80188,12590
8600000US12592,12592,ZCTA5 12592,60543,12592
8600000US12594,12594,ZCTA5 12594,66445,12594
8600000US12601,12601,ZCTA5 12601,40508,12601
8600000US12603,12603,ZCTA5 12603,75569,12603
8600000US12604,12604,ZCTA5 12604,,12604
8600000US12701,12701,ZCTA5 12701,32403,12701
8600000US12719,12719,ZCTA5 12719,51607,12719
8600000US12720,12720,ZCTA5 12720,78690,12720
8600000US12721,12721,ZCTA5 12721,58849,12721
8600000US12722,12722,ZCTA5 12722,,12722
8600000US12723,12723,ZCTA5 12723,54375,12723
8600000US12724,12724,ZCTA5 12724,60848,12724
8600000US12725,12725,ZCTA5 12725,43750,12725
8600000US12726,12726,ZCTA5 12726,59583,12726
8600000US12729,12729,ZCTA5 12729,51542,12729
8600000US12732,12732,ZCTA5 12732,40568,12732
8600000US12733,12733,ZCTA5 12733,44286,12733
8600000US12734,12734,ZCTA5 12734,62632,12734
8600000US12736,12736,ZCTA5 12736,35938,12736
8600000US12737,12737,ZCTA5 12737,65500,12737
8600000US12738,12738,ZCTA5 12738,75600,12738
8600000US12740,12740,ZCTA5 12740,59198,12740
8600000US12741,12741,ZCTA5 12741,30000,12741
8600000US12742,12742,ZCTA5 12742,40781,12742
8600000US12743,12743,ZCTA5 12743,51354,12743
8600000US12745,12745,ZCTA5 12745,64375,12745
8600000US12746,12746,ZCTA5 12746,83221,12746
8600000US12747,12747,ZCTA5 12747,62576,12747
8600000US12748,12748,ZCTA5 12748,59107,12748
8600000US12749,12749,ZCTA5 12749,46313,12749
8600000US12750,12750,ZCTA5 12750,74792,12750
8600000US12751,12751,ZCTA5 12751,49531,12751
8600000US12752,12752,ZCTA5 12752,50781,12752
8600000US12754,12754,ZCTA5 12754,39598,12754
8600000US12758,12758,ZCTA5 12758,53147,12758
8600000US12759,12759,ZCTA5 12759,25700,12759
8600000US12760,12760,ZCTA5 12760,50962,12760
8600000US12762,12762,ZCTA5 12762,39762,12762
8600000US12763,12763,ZCTA5 12763,58144,12763
8600000US12764,12764,ZCTA5 12764,51053,12764
8600000US12765,12765,ZCTA5 12765,68177,12765
8600000US12766,12766,ZCTA5 12766,70227,12766
8600000US12767,12767,ZCTA5 12767,111875,12767
8600000US12768,12768,ZCTA5 12768,41983,12768
8600000US12769,12769,ZCTA5 12769,,12769
8600000US12770,12770,ZCTA5 12770,49688,12770
8600000US12771,12771,ZCTA5 12771,46446,12771
8600000US12775,12775,ZCTA5 12775,89167,12775
8600000US12776,12776,ZCTA5 12776,57422,12776
8600000US12777,12777,ZCTA5 12777,73750,12777
8600000US12778,12778,ZCTA5 12778,,12778
8600000US12779,12779,ZCTA5 12779,37992,12779
8600000US12780,12780,ZCTA5 12780,36490,12780
8600000US12781,12781,ZCTA5 12781,58036,12781
8600000US12783,12783,ZCTA5 12783,59394,12783
8600000US12784,12784,ZCTA5 12784,,12784
8600000US12785,12785,ZCTA5 12785,48147,12785
8600000US12786,12786,ZCTA5 12786,44201,12786
8600000US12787,12787,ZCTA5 12787,58365,12787
8600000US12788,12788,ZCTA5 12788,40139,12788
8600000US12789,12789,ZCTA5 12789,50114,12789
8600000US12790,12790,ZCTA5 12790,48951,12790
8600000US12791,12791,ZCTA5 12791,58380,12791
8600000US12792,12792,ZCTA5 12792,36563,12792
8600000US12801,12801,ZCTA5 12801,45395,12801
8600000US12803,12803,ZCTA5 12803,59438,12803
8600000US12804,12804,ZCTA5 12804,63120,12804
8600000US12808,12808,ZCTA5 12808,76458,12808
8600000US12809,12809,ZCTA5 12809,58125,12809
8600000US12810,12810,ZCTA5 12810,57500,12810
8600000US12811,12811,ZCTA5 12811,,12811
8600000US12812,12812,ZCTA5 12812,49583,12812
8600000US12814,12814,ZCTA5 12814,58176,12814
8600000US12815,12815,ZCTA5 12815,60458,12815
8600000US12816,12816,ZCTA5 12816,50417,12816
8600000US12817,12817,ZCTA5 12817,59861,12817
8600000US12819,12819,ZCTA5 12819,43839,12819
8600000US12821,12821,ZCTA5 12821,34000,12821
8600000US12822,12822,ZCTA5 12822,52578,12822
8600000US12823,12823,ZCTA5 12823,82639,12823
8600000US12824,12824,ZCTA5 12824,61650,12824
8600000US12827,12827,ZCTA5 12827,62917,12827
8600000US12828,12828,ZCTA5 12828,51250,12828
8600000US12831,12831,ZCTA5 12831,78505,12831
8600000US12832,12832,ZCTA5 12832,43918,12832
8600000US12833,12833,ZCTA5 12833,65898,12833
8600000US12834,12834,ZCTA5 12834,56104,12834
8600000US12835,12835,ZCTA5 12835,51148,12835
8600000US12836,12836,ZCTA5 12836,61739,12836
8600000US12837,12837,ZCTA5 12837,45446,12837
8600000US12838,12838,ZCTA5 12838,56250,12838
8600000US12839,12839,ZCTA5 12839,44350,12839
8600000US12841,12841,ZCTA5 12841,27500,12841
8600000US12842,12842,ZCTA5 12842,37321,12842
8600000US12843,12843,ZCTA5 12843,38393,12843
8600000US12844,12844,ZCTA5 12844,60000,12844
8600000US12845,12845,ZCTA5 12845,66710,12845
8600000US12846,12846,ZCTA5 12846,53112,12846
8600000US12847,12847,ZCTA5 12847,62917,12847
8600000US12849,12849,ZCTA5 12849,70263,12849
8600000US12850,12850,ZCTA5 12850,74622,12850
8600000US12851,12851,ZCTA5 12851,48036,12851
8600000US12852,12852,ZCTA5 12852,46094,12852
8600000US12853,12853,ZCTA5 12853,38906,12853
8600000US12855,12855,ZCTA5 12855,44583,12855
8600000US12856,12856,ZCTA5 12856,,12856
8600000US12857,12857,ZCTA5 12857,49397,12857
8600000US12858,12858,ZCTA5 12858,,12858
8600000US12859,12859,ZCTA5 12859,55776,12859
8600000US12860,12860,ZCTA5 12860,38043,12860
8600000US12861,12861,ZCTA5 12861,63125,12861
8600000US12862,12862,ZCTA5 12862,,12862
8600000US12863,12863,ZCTA5 12863,69125,12863
8600000US12864,12864,ZCTA5 12864,,12864
8600000US12865,12865,ZCTA5 12865,57000,12865
8600000US12866,12866,ZCTA5 12866,70515,12866
8600000US12870,12870,ZCTA5 12870,55938,12870
8600000US12871,12871,ZCTA5 12871,64653,12871
8600000US12872,12872,ZCTA5 12872,28750,12872
8600000US12873,12873,ZCTA5 12873,48750,12873
8600000US12874,12874,ZCTA5 12874,69583,12874
8600000US12878,12878,ZCTA5 12878,50500,12878
8600000US12883,12883,ZCTA5 12883,52936,12883
8600000US12884,12884,ZCTA5 12884,46250,12884
8600000US12885,12885,ZCTA5 12885,53232,12885
8600000US12886,12886,ZCTA5 12886,,12886
8600000US12887,12887,ZCTA5 12887,47440,12887
8600000US12901,12901,ZCTA5 12901,43642,12901
8600000US12903,12903,ZCTA5 12903,50583,12903
8600000US12910,12910,ZCTA5 12910,56447,12910
8600000US12911,12911,ZCTA5 12911,,12911
8600000US12912,12912,ZCTA5 12912,50714,12912
8600000US12913,12913,ZCTA5 12913,55761,12913
8600000US12914,12914,ZCTA5 12914,50208,12914
8600000US12916,12916,ZCTA5 12916,55865,12916
8600000US12917,12917,ZCTA5 12917,55417,12917
8600000US12918,12918,ZCTA5 12918,58906,12918
8600000US12919,12919,ZCTA5 12919,42226,12919
8600000US12920,12920,ZCTA5 12920,50150,12920
8600000US12921,12921,ZCTA5 12921,63750,12921
8600000US12922,12922,ZCTA5 12922,53125,12922
8600000US12923,12923,ZCTA5 12923,40375,12923
8600000US12924,12924,ZCTA5 12924,39479,12924
8600000US12926,12926,ZCTA5 12926,50500,12926
8600000US12927,12927,ZCTA5 12927,43750,12927
8600000US12928,12928,ZCTA5 12928,44669,12928
8600000US12929,12929,ZCTA5 12929,45795,12929
8600000US12930,12930,ZCTA5 12930,45357,12930
8600000US12932,12932,ZCTA5 12932,46875,12932
8600000US12933,12933,ZCTA5 12933,,12933
8600000US12934,12934,ZCTA5 12934,38393,12934
8600000US12935,12935,ZCTA5 12935,48514,12935
8600000US12936,12936,ZCTA5 12936,60147,12936
8600000US12937,12937,ZCTA5 12937,40719,12937
8600000US12939,12939,ZCTA5 12939,54688,12939
8600000US12941,12941,ZCTA5 12941,61250,12941
8600000US12942,12942,ZCTA5 12942,47050,12942
8600000US12943,12943,ZCTA5 12943,51591,12943
8600000US12944,12944,ZCTA5 12944,47197,12944
8600000US12945,12945,ZCTA5 12945,71250,12945
8600000US12946,12946,ZCTA5 12946,55917,12946
8600000US12950,12950,ZCTA5 12950,46667,12950
8600000US12952,12952,ZCTA5 12952,42813,12952
8600000US12953,12953,ZCTA5 12953,48684,12953
8600000US12955,12955,ZCTA5 12955,64018,12955
8600000US12956,12956,ZCTA5 12956,65125,12956
8600000US12957,12957,ZCTA5 12957,34783,12957
8600000US12958,12958,ZCTA5 12958,40456,12958
8600000US12959,12959,ZCTA5 12959,44286,12959
8600000US12960,12960,ZCTA5 12960,75781,12960
8600000US12961,12961,ZCTA5 12961,,12961
8600000US12962,12962,ZCTA5 12962,68852,12962
8600000US12964,12964,ZCTA5 12964,,12964
8600000US12965,12965,ZCTA5 12965,38542,12965
8600000US12966,12966,ZCTA5 12966,42200,12966
8600000US12967,12967,ZCTA5 12967,44145,12967
8600000US12969,12969,ZCTA5 12969,40250,12969
8600000US12970,12970,ZCTA5 12970,45000,12970
8600000US12972,12972,ZCTA5 12972,66141,12972
8600000US12973,12973,ZCTA5 12973,60000,12973
8600000US12974,12974,ZCTA5 12974,40500,12974
8600000US12975,12975,ZCTA5 12975,70509,12975
8600000US12976,12976,ZCTA5 12976,61250,12976
8600000US12977,12977,ZCTA5 12977,,12977
8600000US12978,12978,ZCTA5 12978,,12978
8600000US12979,12979,ZCTA5 12979,64417,12979
8600000US12980,12980,ZCTA5 12980,40774,12980
8600000US12981,12981,ZCTA5 12981,54886,12981
8600000US12983,12983,ZCTA5 12983,50833,12983
8600000US12985,12985,ZCTA5 12985,39722,12985
8600000US12986,12986,ZCTA5 12986,50958,12986
8600000US12987,12987,ZCTA5 12987,33942,12987
8600000US12989,12989,ZCTA5 12989,62656,12989
8600000US12992,12992,ZCTA5 12992,50403,12992
8600000US12993,12993,ZCTA5 12993,43704,12993
8600000US12996,12996,ZCTA5 12996,44643,12996
8600000US12997,12997,ZCTA5 12997,65850,12997
8600000US12998,12998,ZCTA5 12998,27684,12998
8600000US13020,13020,ZCTA5 13020,45750,13020
8600000US13021,13021,ZCTA5 13021,47486,13021
8600000US13024,13024,ZCTA5 13024,,13024
8600000US13026,13026,ZCTA5 13026,65750,13026
8600000US13027,13027,ZCTA5 13027,69368,13027
8600000US13028,13028,ZCTA5 13028,40000,13028
8600000US13029,13029,ZCTA5 13029,68729,13029
8600000US13030,13030,ZCTA5 13030,60871,13030
8600000US13031,13031,ZCTA5 13031,70259,13031
8600000US13032,13032,ZCTA5 13032,51581,13032
8600000US13033,13033,ZCTA5 13033,60326,13033
8600000US13034,13034,ZCTA5 13034,57000,13034
8600000US13035,13035,ZCTA5 13035,70168,13035
8600000US13036,13036,ZCTA5 13036,51722,13036
8600000US13037,13037,ZCTA5 13037,64508,13037
8600000US13039,13039,ZCTA5 13039,79474,13039
8600000US13040,13040,ZCTA5 13040,46369,13040
8600000US13041,13041,ZCTA5 13041,78929,13041
8600000US13042,13042,ZCTA5 13042,55625,13042
8600000US13044,13044,ZCTA5 13044,61027,13044
8600000US13045,13045,ZCTA5 13045,46204,13045
8600000US13051,13051,ZCTA5 13051,,13051
8600000US13052,13052,ZCTA5 13052,53958,13052
8600000US13053,13053,ZCTA5 13053,62917,13053
8600000US13054,13054,ZCTA5 13054,51897,13054
8600000US13057,13057,ZCTA5 13057,55848,13057
8600000US13060,13060,ZCTA5 13060,57083,13060
8600000US13061,13061,ZCTA5 13061,59861,13061
8600000US13062,13062,ZCTA5 13062,,13062
8600000US13063,13063,ZCTA5 13063,78352,13063
8600000US13064,13064,ZCTA5 13064,,13064
8600000US13066,13066,ZCTA5 13066,77004,13066
8600000US13068,13068,ZCTA5 13068,65813,13068
8600000US13069,13069,ZCTA5 13069,43858,13069
8600000US13071,13071,ZCTA5 13071,63750,13071
8600000US13072,13072,ZCTA5 13072,50938,13072
8600000US13073,13073,ZCTA5 13073,54133,13073
8600000US13074,13074,ZCTA5 13074,50992,13074
8600000US13076,13076,ZCTA5 13076,51694,13076
8600000US13077,13077,ZCTA5 13077,57366,13077
8600000US13078,13078,ZCTA5 13078,83558,13078
8600000US13080,13080,ZCTA5 13080,58889,13080
8600000US13081,13081,ZCTA5 13081,58173,13081
8600000US13082,13082,ZCTA5 13082,58077,13082
8600000US13083,13083,ZCTA5 13083,49952,13083
8600000US13084,13084,ZCTA5 13084,66513,13084
8600000US13087,13087,ZCTA5 13087,133750,13087
8600000US13088,13088,ZCTA5 13088,53091,13088
8600000US13090,13090,ZCTA5 13090,68411,13090
8600000US13092,13092,ZCTA5 13092,63125,13092
8600000US13101,13101,ZCTA5 13101,60344,13101
8600000US13102,13102,ZCTA5 13102,,13102
8600000US13103,13103,ZCTA5 13103,,13103
8600000US13104,13104,ZCTA5 13104,99631,13104
8600000US13108,13108,ZCTA5 13108,75278,13108
8600000US13110,13110,ZCTA5 13110,70769,13110
8600000US13111,13111,ZCTA5 13111,52019,13111
8600000US13112,13112,ZCTA5 13112,55000,13112
8600000US13113,13113,ZCTA5 13113,61875,13113
8600000US13114,13114,ZCTA5 13114,52188,13114
8600000US13115,13115,ZCTA5 13115,40833,13115
8600000US13116,13116,ZCTA5 13116,59209,13116
8600000US13117,13117,ZCTA5 13117,54750,13117
8600000US13118,13118,ZCTA5 13118,56375,13118
8600000US13120,13120,ZCTA5 13120,55795,13120
8600000US13122,13122,ZCTA5 13122,61518,13122
8600000US13123,13123,ZCTA5 13123,66875,13123
8600000US13124,13124,ZCTA5 13124,46094,13124
8600000US13126,13126,ZCTA5 13126,47467,13126
8600000US13131,13131,ZCTA5 13131,51847,13131
8600000US13132,13132,ZCTA5 13132,57688,13132
8600000US13134,13134,ZCTA5 13134,44583,13134
8600000US13135,13135,ZCTA5 13135,49576,13135
8600000US13136,13136,ZCTA5 13136,42212,13136
8600000US13138,13138,ZCTA5 13138,,13138
8600000US13140,13140,ZCTA5 13140,49681,13140
8600000US13141,13141,ZCTA5 13141,44853,13141
8600000US13142,13142,ZCTA5 13142,45542,13142
8600000US13143,13143,ZCTA5 13143,46944,13143
8600000US13144,13144,ZCTA5 13144,43404,13144
8600000US13145,13145,ZCTA5 13145,44313,13145
8600000US13146,13146,ZCTA5 13146,44954,13146
8600000US13147,13147,ZCTA5 13147,66875,13147
8600000US13148,13148,ZCTA5 13148,49393,13148
8600000US13152,13152,ZCTA5 13152,86380,13152
8600000US13153,13153,ZCTA5 13153,47250,13153
8600000US13155,13155,ZCTA5 13155,45179,13155
8600000US13156,13156,ZCTA5 13156,55773,13156
8600000US13157,13157,ZCTA5 13157,39750,13157
8600000US13158,13158,ZCTA5 13158,45500,13158
8600000US13159,13159,ZCTA5 13159,72745,13159
8600000US13160,13160,ZCTA5 13160,64630,13160
8600000US13162,13162,ZCTA5 13162,81571,13162
8600000US13163,13163,ZCTA5 13163,49444,13163
8600000US13164,13164,ZCTA5 13164,72750,13164
8600000US13165,13165,ZCTA5 13165,48344,13165
8600000US13166,13166,ZCTA5 13166,56628,13166
8600000US13167,13167,ZCTA5 13167,51250,13167
8600000US13202,13202,ZCTA5 13202,15565,13202
8600000US13203,13203,ZCTA5 13203,30731,13203
8600000US13204,13204,ZCTA5 13204,28220,13204
8600000US13205,13205,ZCTA5 13205,30284,13205
8600000US13206,13206,ZCTA5 13206,38264,13206
8600000US13207,13207,ZCTA5 13207,44741,13207
8600000US13208,13208,ZCTA5 13208,32526,13208
8600000US13209,13209,ZCTA5 13209,52218,13209
8600000US13210,13210,ZCTA5 13210,25229,13210
8600000US13211,13211,ZCTA5 13211,44579,13211
8600000US13212,13212,ZCTA5 13212,51997,13212
8600000US13214,13214,ZCTA5 13214,68424,13214
8600000US13215,13215,ZCTA5 13215,82421,13215
8600000US13219,13219,ZCTA5 13219,59590,13219
8600000US13224,13224,ZCTA5 13224,51591,13224
8600000US13290,13290,ZCTA5 13290,,13290
8600000US13301,13301,ZCTA5 13301,74107,13301
8600000US13302,13302,ZCTA5 13302,48594,13302
8600000US13303,13303,ZCTA5 13303,64107,13303
8600000US13304,13304,ZCTA5 13304,80469,13304
8600000US13305,13305,ZCTA5 13305,90000,13305
8600000US13308,13308,ZCTA5 13308,40585,13308
8600000US13309,13309,ZCTA5 13309,53829,13309
8600000US13310,13310,ZCTA5 13310,48188,13310
8600000US13312,13312,ZCTA5 13312,40882,13312
8600000US13313,13313,ZCTA5 13313,38438,13313
8600000US13314,13314,ZCTA5 13314,43542,13314
8600000US13315,13315,ZCTA5 13315,49861,13315
8600000US13316,13316,ZCTA5 13316,44719,13316
8600000US13317,13317,ZCTA5 13317,50900,13317
8600000US13318,13318,ZCTA5 13318,58864,13318
8600000US13319,13319,ZCTA5 13319,40833,13319
8600000US13320,13320,ZCTA5 13320,55781,13320
8600000US13321,13321,ZCTA5 13321,50168,13321
8600000US13322,13322,ZCTA5 13322,45368,13322
8600000US13323,13323,ZCTA5 13323,63169,13323
8600000US13324,13324,ZCTA5 13324,37267,13324
8600000US13325,13325,ZCTA5 13325,50391,13325
8600000US13326,13326,ZCTA5 13326,60268,13326
8600000US13327,13327,ZCTA5 13327,43676,13327
8600000US13328,13328,ZCTA5 13328,55313,13328
8600000US13329,13329,ZCTA5 13329,43295,13329
8600000US13331,13331,ZCTA5 13331,74063,13331
8600000US13332,13332,ZCTA5 13332,44114,13332
8600000US13333,13333,ZCTA5 13333,60125,13333
8600000US13334,13334,ZCTA5 13334,53750,13334
8600000US13335,13335,ZCTA5 13335,57292,13335
8600000US13337,13337,ZCTA5 13337,51932,13337
8600000US13338,13338,ZCTA5 13338,47721,13338
8600000US13339,13339,ZCTA5 13339,42936,13339
8600000US13340,13340,ZCTA5 13340,45429,13340
8600000US13341,13341,ZCTA5 13341,107938,13341
8600000US13342,13342,ZCTA5 13342,56667,13342
8600000US13343,13343,ZCTA5 13343,51576,13343
8600000US13345,13345,ZCTA5 13345,,13345
8600000US13346,13346,ZCTA5 13346,70227,13346
8600000US13348,13348,ZCTA5 13348,42604,13348
8600000US13350,13350,ZCTA5 13350,43988,13350
8600000US13352,13352,ZCTA5 13352,,13352
8600000US13353,13353,ZCTA5 13353,34375,13353
8600000US13354,13354,ZCTA5 13354,69788,13354
8600000US13355,13355,ZCTA5 13355,42672,13355
8600000US13357,13357,ZCTA5 13357,42627,13357
8600000US13360,13360,ZCTA5 13360,41406,13360
8600000US13361,13361,ZCTA5 13361,51500,13361
8600000US13362,13362,ZCTA5 13362,,13362
8600000US13363,13363,ZCTA5 13363,58947,13363
8600000US13364,13364,ZCTA5 13364,40625,13364
8600000US13365,13365,ZCTA5 13365,43922,13365
8600000US13367,13367,ZCTA5 13367,54543,13367
8600000US13368,13368,ZCTA5 13368,45772,13368
8600000US13402,13402,ZCTA5 13402,47500,13402
8600000US13403,13403,ZCTA5 13403,81071,13403
8600000US13404,13404,ZCTA5 13404,32500,13404
8600000US13406,13406,ZCTA5 13406,54196,13406
8600000US13407,13407,ZCTA5 13407,48417,13407
8600000US13408,13408,ZCTA5 13408,49167,13408
8600000US13409,13409,ZCTA5 13409,53631,13409
8600000US13410,13410,ZCTA5 13410,53000,13410
8600000US13411,13411,ZCTA5 13411,40688,13411
8600000US13413,13413,ZCTA5 13413,68184,13413
8600000US13415,13415,ZCTA5 13415,41250,13415
8600000US13416,13416,ZCTA5 13416,56307,13416
8600000US13417,13417,ZCTA5 13417,31289,13417
8600000US13418,13418,ZCTA5 13418,53750,13418
8600000US13420,13420,ZCTA5 13420,59750,13420
8600000US13421,13421,ZCTA5 13421,46810,13421
8600000US13424,13424,ZCTA5 13424,56489,13424
8600000US13425,13425,ZCTA5 13425,49118,13425
8600000US13428,13428,ZCTA5 13428,46297,13428
8600000US13431,13431,ZCTA5 13431,60543,13431
8600000US13433,13433,ZCTA5 13433,44103,13433
8600000US13435,13435,ZCTA5 13435,46250,13435
8600000US13436,13436,ZCTA5 13436,53750,13436
8600000US13437,13437,ZCTA5 13437,47917,13437
8600000US13438,13438,ZCTA5 13438,51471,13438
8600000US13439,13439,ZCTA5 13439,47000,13439
8600000US13440,13440,ZCTA5 13440,48906,13440
8600000US13441,13441,ZCTA5 13441,,13441
8600000US13450,13450,ZCTA5 13450,50179,13450
8600000US13452,13452,ZCTA5 13452,40331,13452
8600000US13454,13454,ZCTA5 13454,36125,13454
8600000US13456,13456,ZCTA5 13456,63922,13456
8600000US13459,13459,ZCTA5 13459,47348,13459
8600000US13460,13460,ZCTA5 13460,44875,13460
8600000US13461,13461,ZCTA5 13461,55943,13461
8600000US13464,13464,ZCTA5 13464,44500,13464
8600000US13468,13468,ZCTA5 13468,46000,13468
8600000US13469,13469,ZCTA5 13469,70000,13469
8600000US13470,13470,ZCTA5 13470,41339,13470
8600000US13471,13471,ZCTA5 13471,50402,13471
8600000US13472,13472,ZCTA5 13472,72167,13472
8600000US13473,13473,ZCTA5 13473,56500,13473
8600000US13475,13475,ZCTA5 13475,,13475
8600000US13476,13476,ZCTA5 13476,51563,13476
8600000US13477,13477,ZCTA5 13477,46375,13477
8600000US13478,13478,ZCTA5 13478,59516,13478
8600000US13480,13480,ZCTA5 13480,46146,13480
8600000US13483,13483,ZCTA5 13483,42188,13483
8600000US13484,13484,ZCTA5 13484,92796,13484
8600000US13485,13485,ZCTA5 13485,40078,13485
8600000US13486,13486,ZCTA5 13486,55583,13486
8600000US13488,13488,ZCTA5 13488,62813,13488
8600000US13489,13489,ZCTA5 13489,50750,13489
8600000US13490,13490,ZCTA5 13490,67500,13490
8600000US13491,13491,ZCTA5 13491,56181,13491
8600000US13492,13492,ZCTA5 13492,61058,13492
8600000US13493,13493,ZCTA5 13493,51532,13493
8600000US13494,13494,ZCTA5 13494,45250,13494
8600000US13495,13495,ZCTA5 13495,52500,13495
8600000US13501,13501,ZCTA5 13501,31945,13501
8600000US13502,13502,ZCTA5 13502,35340,13502
8600000US13601,13601,ZCTA5 13601,45971,13601
8600000US13602,13602,ZCTA5 13602,51364,13602
8600000US13603,13603,ZCTA5 13603,41929,13603
8600000US13605,13605,ZCTA5 13605,49142,13605
8600000US13606,13606,ZCTA5 13606,54522,13606
8600000US13607,13607,ZCTA5 13607,43615,13607
8600000US13608,13608,ZCTA5 13608,50882,13608
8600000US13612,13612,ZCTA5 13612,60567,13612
8600000US13613,13613,ZCTA5 13613,42875,13613
8600000US13614,13614,ZCTA5 13614,35625,13614
8600000US13615,13615,ZCTA5 13615,54830,13615
8600000US13616,13616,ZCTA5 13616,45179,13616
8600000US13617,13617,ZCTA5 13617,50213,13617
8600000US13618,13618,ZCTA5 13618,51157,13618
8600000US13619,13619,ZCTA5 13619,53144,13619
8600000US13620,13620,ZCTA5 13620,43889,13620
8600000US13621,13621,ZCTA5 13621,37188,13621
8600000US13622,13622,ZCTA5 13622,55123,13622
8600000US13623,13623,ZCTA5 13623,78750,13623
8600000US13624,13624,ZCTA5 13624,59559,13624
8600000US13625,13625,ZCTA5 13625,49833,13625
